Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,92.000000,97.500000,90.150002,95.750000,93.715431,191876
2014-01-02,95.750000,98.699997,86.849998,87.800003,85.934364,194329
2014-01-03,87.000000,92.000000,85.500000,91.449997,89.506790,50343
2014-01-06,92.500000,94.900002,89.800003,91.349998,89.408928,50345
2014-01-07,94.949997,95.000000,90.500000,91.000000,89.066360,99476
2014-01-08,94.000000,95.650002,91.099998,91.699997,89.751480,121349
2014-01-09,91.449997,92.400002,89.000000,89.250000,87.353546,20222
2014-01-10,89.000000,89.800003,87.000000,87.449997,85.591782,31856
2014-01-13,87.000000,88.800003,85.650002,85.900002,84.074730,25247
2014-01-14,85.900002,86.750000,85.550003,85.750000,83.927917,8064
2014-01-15,84.250000,86.650002,84.250000,85.400002,83.585350,11395
2014-01-16,85.699997,87.699997,84.300003,85.099998,83.291718,42141
2014-01-17,85.099998,86.300003,84.199997,85.150002,83.340675,13604
2014-01-20,89.349998,89.349998,83.150002,84.599998,82.802353,20309
2014-01-21,84.000000,86.949997,83.250000,86.099998,84.270485,13511
2014-01-22,85.599998,87.800003,85.000000,87.500000,85.640724,11776
2014-01-23,87.000000,89.000000,85.599998,88.599998,86.717354,16498
2014-01-24,88.500000,89.699997,86.250000,86.699997,84.857719,13334
2014-01-27,83.750000,86.599998,83.750000,84.699997,82.900223,14560
2014-01-28,84.349998,86.949997,84.300003,85.050003,83.242798,10571
2014-01-29,85.550003,86.900002,84.599998,85.750000,83.927917,18396
2014-01-30,85.000000,85.500000,83.500000,85.050003,83.242798,18237
2014-01-31,85.900002,85.900002,84.599998,85.000000,83.193855,2829
2014-02-03,86.800003,90.000000,83.099998,85.599998,83.781097,39708
2014-02-04,85.750000,85.750000,83.250000,84.400002,82.606598,5005
2014-02-05,85.849998,85.849998,83.900002,84.750000,82.949181,4871
2014-02-06,84.550003,85.250000,83.300003,84.250000,82.459785,120582
2014-02-07,84.900002,84.900002,83.250000,83.750000,81.970421,18896
2014-02-10,84.699997,84.699997,83.349998,84.050003,82.264038,1355
2014-02-11,84.900002,86.800003,83.599998,85.599998,83.781097,159509
2014-02-12,86.000000,86.599998,85.000000,85.250000,83.438538,12012
2014-02-13,84.550003,87.000000,84.000000,85.300003,83.487480,241763
2014-02-14,85.500000,93.900002,85.500000,87.300003,85.444977,787998
2014-02-17,88.800003,88.800003,83.550003,87.250000,85.396049,520081
2014-02-18,87.500000,88.500000,85.750000,87.849998,85.983292,39608
2014-02-19,87.550003,90.500000,86.500000,88.500000,86.619476,53506
2014-02-20,87.000000,90.099998,87.000000,89.250000,87.353546,155201
2014-02-21,89.050003,91.800003,88.250000,91.000000,89.066360,284003
2014-02-24,91.000000,92.000000,89.699997,90.250000,88.332298,67647
2014-02-25,90.250000,92.800003,90.250000,91.000000,89.066360,30553
2014-02-26,90.050003,92.199997,90.050003,90.449997,88.528046,19123
2014-02-28,90.000000,91.849998,90.000000,91.000000,89.066360,164923
2014-03-03,92.500000,92.500000,87.250000,88.400002,86.521606,31216
2014-03-04,88.050003,91.800003,88.050003,90.900002,88.968483,186262
2014-03-05,91.099998,93.050003,90.349998,91.750000,89.800423,14268
2014-03-06,91.050003,94.000000,73.400002,88.500000,86.619476,1911893
2014-03-07,90.800003,95.000000,88.099998,89.050003,87.157799,429302
2014-03-10,91.000000,91.750000,88.300003,89.250000,87.353546,90561
2014-03-11,92.000000,94.750000,87.349998,88.000000,86.130104,93312
2014-03-12,88.000000,90.000000,87.500000,89.349998,87.451416,111427
2014-03-13,90.000000,92.349998,88.900002,90.000000,88.087608,45077
2014-03-14,89.150002,90.150002,88.550003,89.199997,87.304596,65048
2014-03-18,90.000000,90.550003,88.500000,89.199997,87.304596,163719
2014-03-19,89.150002,90.199997,89.050003,89.349998,87.451416,19644
2014-03-20,89.099998,89.500000,89.000000,89.099998,87.206726,22531
2014-03-21,88.300003,89.400002,88.300003,88.949997,87.059914,10311
2014-03-22,null,null,null,null,null,null
2014-03-24,91.900002,92.750000,89.349998,89.900002,87.989738,290406
2014-03-25,91.000000,91.800003,88.800003,89.250000,87.353546,66673
2014-03-26,89.300003,91.300003,89.300003,90.949997,89.017426,181920
2014-03-27,91.300003,95.000000,91.300003,94.199997,92.198357,216067
2014-03-28,95.000000,99.000000,95.000000,98.150002,96.064430,169125
2014-03-31,99.949997,100.000000,95.500000,97.449997,95.379303,47194
2014-04-01,96.150002,98.500000,96.099998,97.150002,95.085678,20942
2014-04-02,96.550003,101.500000,96.550003,98.300003,96.211250,109372
2014-04-03,97.900002,103.900002,97.500000,101.800003,99.636871,402540
2014-04-04,99.349998,101.599998,98.150002,99.000000,96.896362,24190
2014-04-07,99.500000,105.000000,98.400002,104.500000,102.279503,80233
2014-04-09,104.500000,125.400002,104.000000,121.650002,119.065086,580442
2014-04-10,120.099998,131.399994,116.300003,125.250000,122.588585,512795
2014-04-11,123.500000,125.949997,120.650002,121.949997,119.358711,68581
2014-04-15,120.000000,123.199997,118.000000,118.199997,115.688393,23568
2014-04-16,118.250000,119.750000,112.000000,112.699997,110.305260,23406
2014-04-17,113.099998,133.699997,109.150002,130.149994,127.384468,808339
2014-04-21,132.649994,137.000000,131.800003,134.250000,131.397339,298085
2014-04-22,133.949997,137.399994,131.699997,133.350006,130.516495,225195
2014-04-23,133.500000,136.500000,130.149994,131.350006,128.558945,57915
2014-04-24,131.350006,131.350006,131.350006,131.350006,128.558945,0
2014-04-25,129.100006,140.000000,129.100006,135.550003,132.669708,781364
2014-04-28,136.699997,137.000000,134.149994,135.399994,132.522919,121082
2014-04-29,136.000000,137.949997,134.000000,135.100006,132.229279,47619
2014-04-30,137.000000,137.000000,125.300003,132.449997,129.635590,109716
2014-05-02,130.149994,131.000000,126.650002,128.600006,125.867416,24698
2014-05-05,127.000000,132.000000,123.800003,130.050003,127.286606,42885
2014-05-06,128.500000,137.500000,128.500000,136.300003,133.403793,86241
2014-05-07,136.250000,143.000000,134.000000,135.399994,132.522919,300289
2014-05-08,135.399994,141.000000,135.399994,137.800003,134.871918,283346
2014-05-09,138.899994,141.000000,136.250000,138.500000,135.557053,323538
2014-05-12,139.899994,145.899994,136.699997,139.649994,136.682602,312237
2014-05-13,144.899994,147.949997,140.750000,147.000000,143.876434,282504
2014-05-14,148.850006,158.000000,146.000000,152.750000,149.504242,250085
2014-05-15,151.750000,160.000000,151.750000,159.000000,155.621445,150403
2014-05-16,162.500000,170.500000,160.000000,160.500000,157.089569,314451
2014-05-19,161.000000,183.250000,160.500000,178.750000,174.951767,618622
2014-05-20,177.500000,178.699997,170.100006,173.100006,169.421829,607136
2014-05-21,177.899994,177.899994,164.000000,165.350006,161.836517,392396
2014-05-22,166.850006,178.250000,166.850006,176.300003,172.553818,204058
2014-05-23,178.699997,185.000000,174.500000,179.550003,175.734818,199732
2014-05-26,185.300003,199.000000,167.850006,172.550003,168.883514,527896
2014-05-27,173.899994,178.649994,169.000000,174.550003,170.841034,71278
2014-05-28,175.000000,180.000000,167.500000,169.300003,165.702576,111115
2014-05-29,174.800003,174.800003,163.050003,166.850006,163.304657,103160
2014-05-30,165.850006,179.300003,155.800003,172.250000,168.589890,509190
2014-06-02,176.699997,188.000000,176.699997,186.750000,182.781799,394544
2014-06-03,188.600006,195.000000,184.600006,193.199997,189.094727,428045
2014-06-04,194.649994,201.550003,190.949997,199.100006,194.869370,418132
2014-06-05,201.100006,211.949997,192.350006,207.600006,203.188766,328786
2014-06-06,210.000000,212.199997,206.000000,208.000000,203.580246,248949
2014-06-09,209.550003,210.000000,205.000000,208.199997,203.776001,695207
2014-06-10,209.899994,209.899994,194.500000,197.500000,193.303375,397254
2014-06-11,199.899994,202.449997,189.000000,192.199997,188.115967,360615
2014-06-12,192.000000,196.000000,185.000000,193.750000,189.633041,87935
2014-06-13,196.399994,196.399994,188.000000,194.100006,189.975616,104395
2014-06-16,194.100006,199.750000,184.500000,196.600006,192.422501,103784
2014-06-17,195.000000,207.000000,194.600006,205.699997,201.329132,273501
2014-06-18,205.050003,206.500000,197.500000,200.149994,195.897049,69193
2014-06-19,201.199997,203.949997,198.000000,199.899994,195.652374,52652
2014-06-20,199.899994,202.800003,194.000000,194.899994,190.758606,119644
2014-06-23,192.399994,197.899994,192.399994,194.149994,190.024551,57056
2014-06-24,200.000000,204.000000,193.149994,195.350006,191.199066,249621
2014-06-25,197.399994,199.750000,193.550003,195.699997,191.541626,200643
2014-06-26,195.000000,199.000000,194.000000,198.449997,194.233170,280418
2014-06-27,201.000000,204.199997,193.500000,195.250000,191.101166,190374
2014-06-30,199.000000,200.000000,195.000000,196.100006,191.933105,225490
2014-07-01,196.300003,212.600006,196.300003,202.250000,197.952423,469903
2014-07-02,204.399994,211.899994,204.399994,205.649994,201.280182,263945
2014-07-03,206.949997,207.300003,198.100006,199.449997,195.211945,77166
2014-07-04,201.699997,204.399994,199.750000,203.449997,199.126938,868955
2014-07-07,207.750000,207.949997,199.800003,200.500000,196.239609,425102
2014-07-08,203.800003,204.649994,190.000000,192.550003,188.458542,227914
2014-07-09,192.000000,203.500000,181.199997,195.000000,190.856476,352339
2014-07-10,199.750000,204.750000,184.800003,195.600006,191.443741,462058
2014-07-11,199.699997,199.699997,185.000000,187.899994,183.907349,223760
2014-07-14,187.899994,190.000000,172.350006,188.350006,184.347794,81169
2014-07-15,192.000000,198.949997,188.500000,195.100006,190.954346,177332
2014-07-16,197.000000,200.000000,195.250000,198.899994,194.673615,97618
2014-07-17,198.000000,214.949997,195.550003,210.000000,205.537750,444049
2014-07-18,210.350006,225.600006,208.750000,220.300003,215.618912,645938
2014-07-21,222.000000,223.100006,215.699997,217.449997,212.829453,214914
2014-07-22,219.000000,220.500000,215.000000,216.949997,212.340073,84236
2014-07-23,216.899994,219.899994,205.550003,208.800003,204.363251,108557
2014-07-24,208.500000,214.500000,206.199997,210.899994,206.418625,374954
2014-07-25,211.100006,211.100006,200.100006,206.750000,202.356796,124144
2014-07-28,208.949997,210.000000,203.899994,205.199997,200.839767,32654
2014-07-30,204.100006,206.800003,196.100006,198.300003,194.086365,167506
2014-07-31,198.300003,204.000000,198.300003,202.899994,198.588623,75736
2014-08-01,201.000000,210.000000,198.649994,204.149994,199.812057,199278
2014-08-04,202.100006,210.500000,201.000000,203.199997,198.882248,87681
2014-08-05,202.000000,204.899994,201.000000,202.250000,197.952423,38292
2014-08-06,201.250000,208.000000,201.250000,204.300003,199.958862,279836
2014-08-07,204.100006,214.899994,204.000000,209.899994,205.439865,568038
2014-08-08,207.149994,211.000000,205.000000,206.050003,201.671692,304923
2014-08-11,206.350006,215.899994,205.500000,206.699997,202.307861,463118
2014-08-12,209.250000,209.850006,206.500000,207.149994,202.748291,283727
2014-08-13,207.100006,207.100006,193.399994,196.399994,192.226715,147379
2014-08-14,194.000000,204.149994,194.000000,202.399994,198.099228,68738
2014-08-18,198.000000,205.000000,198.000000,202.800003,198.490738,87490
2014-08-19,201.149994,229.800003,201.149994,221.550003,216.842346,521540
2014-08-20,221.000000,222.649994,214.100006,215.100006,210.529388,138035
2014-08-21,215.100006,219.000000,208.550003,213.300003,208.767639,854316
2014-08-22,213.500000,217.399994,210.199997,212.100006,207.593140,35880
2014-08-25,210.000000,221.750000,208.000000,213.649994,209.110199,256568
2014-08-26,213.649994,216.000000,211.000000,213.649994,209.110199,81323
2014-08-27,213.550003,214.000000,207.949997,208.399994,204.642242,52590
2014-08-28,208.000000,214.600006,207.949997,209.399994,205.624207,66313
2014-09-01,209.000000,212.800003,204.350006,208.750000,204.985931,139488
2014-09-02,208.750000,222.050003,208.750000,212.600006,208.766510,249243
2014-09-03,214.600006,217.800003,212.000000,215.899994,212.007004,724422
2014-09-04,215.899994,217.800003,208.500000,210.199997,206.409805,86370
2014-09-05,210.199997,213.899994,207.199997,208.899994,205.133209,283192
2014-09-08,210.000000,214.000000,208.050003,208.850006,205.084122,121528
2014-09-09,212.899994,234.000000,211.000000,225.300003,221.237518,1198413
2014-09-10,226.850006,234.000000,221.350006,230.350006,226.196457,475702
2014-09-11,232.000000,246.800003,232.000000,241.850006,237.489090,650245
2014-09-12,243.699997,248.500000,237.250000,240.550003,236.212524,353758
2014-09-15,241.750000,246.800003,235.500000,243.899994,239.502121,256882
2014-09-16,246.000000,252.000000,236.100006,243.850006,239.453033,395475
2014-09-17,247.000000,249.800003,237.500000,241.000000,236.654419,388903
2014-09-18,245.899994,249.100006,240.550003,242.600006,238.225571,288952
2014-09-19,244.449997,247.699997,234.000000,237.500000,233.217529,78304
2014-09-22,236.000000,236.000000,226.350006,228.350006,224.232513,120130
2014-09-23,227.600006,235.850006,216.350006,230.000000,225.852768,160065
2014-09-24,226.000000,235.750000,225.100006,226.850006,222.759567,74465
2014-09-25,225.000000,227.899994,217.000000,220.699997,216.720444,90698
2014-09-26,219.000000,230.000000,214.000000,227.449997,223.348740,110212
2014-09-29,225.500000,235.100006,225.500000,230.250000,226.098251,120964
2014-09-30,227.350006,231.000000,222.649994,224.449997,220.402817,47523
2014-10-01,224.449997,226.449997,216.500000,219.699997,215.738480,34214
2014-10-07,221.800003,224.850006,215.000000,215.300003,211.417816,126467
2014-10-08,213.500000,221.899994,208.350006,212.699997,208.864716,125672
2014-10-09,212.199997,220.850006,212.199997,219.399994,215.443893,284077
2014-10-10,218.500000,219.000000,211.649994,213.250000,209.404800,118003
2014-10-13,210.350006,217.399994,208.750000,214.899994,211.025040,93849
2014-10-14,212.050003,219.899994,212.050003,215.449997,211.565109,64679
2014-10-15,215.449997,215.449997,215.449997,215.449997,211.565109,0
2014-10-16,216.000000,220.000000,208.600006,211.300003,207.489944,172224
2014-10-17,211.050003,214.949997,211.050003,213.500000,209.650269,19494
2014-10-20,215.000000,218.850006,212.000000,213.350006,209.502991,44774
2014-10-21,212.000000,215.000000,212.000000,213.149994,209.306595,27486
2014-10-22,215.000000,216.899994,212.350006,213.149994,209.306595,82321
2014-10-27,216.500000,219.949997,210.000000,212.350006,208.521027,110773
2014-10-28,212.350006,216.399994,212.100006,215.100006,211.221451,588261
2014-10-29,217.500000,231.000000,215.600006,224.100006,220.059158,729470
2014-10-30,224.800003,234.000000,222.850006,230.850006,226.687439,443960
2014-10-31,232.899994,237.000000,232.100006,234.149994,229.927902,350911
2014-11-03,234.500000,242.000000,233.000000,240.949997,236.605331,348843
2014-11-05,240.899994,243.000000,235.199997,239.949997,235.623367,891606
2014-11-07,235.050003,250.699997,235.050003,248.500000,244.019180,401705
2014-11-10,248.500000,250.500000,243.399994,244.550003,240.140411,89361
2014-11-11,243.649994,249.000000,239.350006,247.550003,243.086319,138647
2014-11-12,245.600006,259.450012,245.600006,255.050003,250.451065,225233
2014-11-13,257.000000,270.549988,255.000000,256.899994,252.267731,355952
2014-11-14,257.899994,261.000000,234.600006,249.750000,245.246643,710419
2014-11-17,251.000000,259.000000,240.000000,249.500000,245.001160,136471
2014-11-18,249.250000,253.899994,248.000000,248.899994,244.411972,89103
2014-11-19,246.600006,252.850006,246.000000,248.350006,243.871887,402486
2014-11-20,249.850006,256.000000,248.500000,249.699997,245.197556,74329
2014-11-21,250.000000,254.000000,236.649994,244.649994,240.238586,210025
2014-11-24,244.050003,250.000000,239.000000,242.800003,238.421951,160074
2014-11-25,241.550003,258.000000,232.500000,250.850006,246.326797,564551
2014-11-26,250.000000,252.850006,240.250000,249.850006,245.344864,558190
2014-11-27,248.100006,251.449997,246.300003,248.350006,243.871887,75390
2014-11-28,249.699997,257.500000,248.050003,249.350006,244.853836,94748
2014-12-01,249.350006,255.500000,245.800003,247.300003,242.840820,331931
2014-12-02,245.000000,250.800003,245.000000,246.800003,242.349838,60253
2014-12-03,246.000000,268.000000,246.000000,264.549988,259.779724,1162995
2014-12-04,277.000000,284.899994,266.200012,268.049988,263.216675,943485
2014-12-05,270.399994,273.750000,254.300003,256.600006,251.973129,398421
2014-12-08,257.899994,257.899994,240.050003,244.850006,240.434998,164769
2014-12-09,242.350006,259.000000,242.350006,256.100006,251.482132,263208
2014-12-10,257.850006,259.899994,248.550003,251.949997,247.406982,218106
2014-12-11,252.399994,252.600006,242.000000,243.949997,239.551224,79439
2014-12-12,244.899994,249.000000,235.000000,237.350006,233.070221,73126
2014-12-15,235.000000,248.250000,232.649994,245.800003,241.367874,130075
2014-12-16,243.550003,248.000000,242.250000,246.750000,242.300735,113386
2014-12-17,245.000000,254.699997,242.199997,247.649994,243.184494,163660
2014-12-18,250.000000,255.800003,247.399994,249.250000,244.755661,47054
2014-12-19,250.050003,254.350006,241.350006,248.199997,243.724594,75469
2014-12-22,246.050003,250.600006,246.000000,246.750000,242.300735,27127
2014-12-23,247.000000,253.500000,244.000000,251.750000,247.210587,45319
2014-12-24,249.000000,255.300003,245.000000,247.050003,242.595337,406641
2014-12-26,246.199997,250.000000,245.399994,246.899994,242.448013,21868
2014-12-29,247.000000,250.000000,244.050003,245.199997,240.778687,122818
2014-12-30,245.750000,250.000000,245.750000,248.899994,244.411972,28259
2014-12-31,249.000000,263.000000,246.550003,261.700012,256.981171,223398
2015-01-01,264.500000,264.500000,256.000000,257.750000,253.102386,44605
2015-01-02,264.450012,268.799988,260.049988,261.049988,256.342865,250556
2015-01-05,261.049988,263.049988,258.100006,259.149994,254.477142,132058
2015-01-06,257.000000,261.950012,252.600006,255.649994,251.040253,167175
2015-01-07,257.500000,258.950012,248.000000,250.050003,245.541229,132099
2015-01-08,253.649994,255.000000,252.000000,253.100006,248.536224,73754
2015-01-09,253.649994,254.500000,250.000000,251.850006,247.308792,33739
2015-01-12,250.850006,259.500000,249.100006,250.949997,246.425018,170706
2015-01-13,251.000000,252.449997,247.100006,249.699997,245.197556,82713
2015-01-14,250.100006,260.899994,241.000000,242.500000,238.127365,160301
2015-01-15,244.899994,257.500000,243.050003,256.549988,251.924011,122374
2015-01-16,255.000000,261.750000,251.500000,258.799988,254.133453,629494
2015-01-19,259.799988,260.899994,255.399994,257.299988,252.660492,220103
2015-01-20,259.950012,268.500000,251.350006,258.649994,253.986145,422265
2015-01-21,258.899994,259.750000,254.000000,254.800003,250.205582,52531
2015-01-22,256.000000,268.700012,255.899994,265.350006,260.565369,770115
2015-01-23,267.899994,267.899994,258.049988,259.350006,254.673553,47118
2015-01-27,259.500000,264.500000,253.350006,262.200012,257.472137,64275
2015-01-28,265.000000,275.000000,263.399994,271.399994,266.506226,169408
2015-01-29,272.799988,292.000000,269.750000,278.049988,273.036346,268873
2015-01-30,276.000000,286.950012,273.950012,285.149994,280.008301,121955
2015-02-02,284.850006,289.250000,281.000000,284.950012,279.811920,63075
2015-02-03,288.899994,294.700012,281.750000,292.450012,287.176697,107237
2015-02-04,292.000000,293.000000,280.500000,283.750000,278.633545,244962
2015-02-05,281.000000,283.700012,276.350006,278.299988,273.281860,17973
2015-02-06,278.399994,308.000000,274.200012,293.149994,287.864075,149434
2015-02-09,286.000000,325.500000,281.000000,304.250000,298.763916,704264
2015-02-10,308.600006,319.399994,302.549988,308.700012,303.133728,317460
2015-02-11,310.899994,313.000000,295.250000,297.899994,292.528412,78359
2015-02-12,300.500000,330.000000,300.500000,318.399994,312.658783,762903
2015-02-13,320.000000,341.000000,306.100006,320.399994,314.622681,801891
2015-02-16,315.350006,324.899994,309.000000,315.450012,309.761993,412285
2015-02-18,318.750000,318.750000,304.000000,309.899994,304.312012,163064
2015-02-19,311.000000,318.399994,306.399994,313.149994,307.503448,93082
2015-02-20,314.250000,318.950012,310.399994,311.700012,306.079620,59816
2015-02-23,312.549988,320.000000,303.049988,308.250000,302.691772,113211
2015-02-24,314.200012,316.500000,299.850006,304.950012,299.451324,311222
2015-02-25,306.549988,314.950012,302.600006,312.850006,307.208893,315130
2015-02-26,315.750000,316.500000,304.000000,305.350006,299.844147,183115
2015-02-27,307.799988,320.000000,304.549988,317.149994,311.431305,495090
2015-02-28,null,null,null,null,null,null
2015-03-02,326.250000,354.850006,326.250000,339.299988,333.181915,622211
2015-03-03,341.799988,341.799988,329.100006,331.649994,325.669861,250520
2015-03-04,334.899994,347.899994,331.000000,336.100006,330.039642,400771
2015-03-05,332.100006,363.000000,332.100006,357.750000,351.299255,393781
2015-03-09,355.000000,373.700012,347.399994,357.299988,350.857361,208420
2015-03-10,353.649994,366.500000,348.000000,349.700012,343.394379,139141
2015-03-11,349.799988,355.600006,335.899994,349.299988,343.001587,198111
2015-03-12,350.700012,381.750000,350.000000,366.649994,360.038757,556009
2015-03-13,369.000000,385.000000,362.000000,367.450012,360.824341,317096
2015-03-16,369.100006,370.750000,362.000000,364.000000,357.436523,140633
2015-03-17,366.200012,380.799988,366.200012,372.399994,365.685059,293428
2015-03-18,374.000000,374.000000,360.700012,364.250000,357.682037,161264
2015-03-19,366.299988,374.799988,361.049988,364.500000,357.927551,208095
2015-03-20,364.450012,365.750000,345.350006,355.549988,349.138916,596022
2015-03-23,350.350006,354.799988,331.750000,342.500000,336.324219,383533
2015-03-24,343.950012,352.500000,342.549988,346.000000,339.761078,124379
2015-03-25,344.799988,354.500000,338.500000,341.350006,335.194977,225034
2015-03-26,340.000000,340.950012,324.200012,326.450012,320.563629,908305
2015-03-27,338.000000,347.399994,330.000000,340.000000,333.869293,1152043
2015-03-30,344.399994,351.350006,340.600006,349.200012,342.903412,200487
2015-03-31,348.250000,357.399994,325.500000,333.049988,327.044617,710593
2015-04-01,331.049988,352.000000,328.000000,348.700012,342.412445,171085
2015-04-06,348.000000,356.799988,344.000000,352.049988,345.701996,545421
2015-04-07,358.950012,363.799988,352.350006,353.850006,347.469574,462036
2015-04-08,357.000000,358.500000,349.600006,352.049988,345.701996,118380
2015-04-09,355.000000,360.700012,347.200012,358.100006,351.642944,77800
2015-04-10,355.350006,364.100006,353.049988,357.700012,351.250122,115467
2015-04-13,355.700012,363.399994,352.000000,353.299988,346.929474,79071
2015-04-15,359.000000,373.000000,348.600006,360.049988,353.557770,456124
2015-04-16,364.950012,373.000000,345.000000,347.200012,340.939484,271161
2015-04-17,350.799988,357.600006,348.200012,349.950012,343.639893,121282
2015-04-20,350.049988,353.450012,339.200012,344.799988,338.582733,828655
2015-04-21,346.450012,352.000000,340.700012,347.750000,341.479584,476689
2015-04-22,351.850006,357.000000,345.399994,349.399994,343.099792,321057
2015-04-23,352.850006,352.899994,326.700012,330.850006,324.884308,121779
2015-04-24,330.350006,336.000000,299.049988,308.750000,303.182739,334384
2015-04-27,305.250000,307.600006,280.350006,284.799988,279.664642,879196
2015-04-28,286.899994,304.700012,272.500000,297.600006,292.233795,689705
2015-04-29,300.000000,313.899994,300.000000,310.549988,304.950317,137360
2015-04-30,308.600006,313.200012,294.049988,298.049988,292.675720,202127
2015-05-04,294.049988,307.750000,290.000000,304.200012,298.714874,102204
2015-05-05,305.500000,305.549988,275.100006,285.200012,280.057434,259446
2015-05-06,285.000000,297.799988,275.000000,291.850006,286.587524,515991
2015-05-07,291.850006,291.850006,264.049988,276.700012,271.710724,331839
2015-05-08,279.000000,287.000000,275.000000,282.500000,277.406097,181593
2015-05-11,285.850006,292.000000,281.299988,290.799988,285.556427,106048
2015-05-12,288.000000,301.000000,281.950012,292.600006,287.323975,312274
2015-05-13,292.600006,297.600006,290.000000,294.750000,289.435211,518148
2015-05-14,294.750000,304.450012,286.649994,293.750000,288.453247,121538
2015-05-15,296.299988,306.799988,294.100006,299.399994,294.001343,202396
2015-05-18,300.049988,303.549988,295.000000,299.850006,294.443268,109598
2015-05-19,299.000000,303.000000,288.000000,290.149994,284.918182,506043
2015-05-20,291.799988,298.899994,289.350006,291.649994,286.391113,629472
2015-05-21,293.700012,295.600006,283.299988,285.950012,280.793915,116493
2015-05-22,285.149994,289.000000,282.000000,283.450012,278.338989,50541
2015-05-25,283.450012,285.000000,276.600006,281.399994,276.325928,61248
2015-05-26,281.549988,290.850006,281.500000,287.200012,282.021393,353408
2015-05-27,286.000000,289.700012,281.649994,287.500000,282.315948,133281
2015-05-28,287.500000,290.500000,285.799988,287.000000,281.824982,534636
2015-05-29,286.450012,289.000000,285.049988,287.700012,282.512360,248609
2015-06-01,290.200012,296.149994,283.700012,286.049988,280.892090,240509
2015-06-02,288.000000,293.799988,287.000000,287.700012,282.512360,222324
2015-06-03,289.850006,290.000000,282.850006,288.950012,283.739838,185609
2015-06-04,288.000000,297.549988,276.000000,288.399994,283.199738,1026758
2015-06-05,288.000000,299.799988,288.000000,298.350006,292.970306,130065
2015-06-08,301.450012,301.450012,291.350006,298.399994,293.019409,75790
2015-06-09,296.000000,305.200012,291.250000,292.950012,287.667694,64122
2015-06-10,293.500000,301.000000,288.600006,294.100006,288.796936,69623
2015-06-11,296.799988,300.049988,293.299988,295.200012,289.877136,73025
2015-06-12,295.000000,299.500000,278.149994,283.000000,277.897095,272997
2015-06-15,282.000000,290.799988,276.750000,279.350006,274.312897,126912
2015-06-16,284.000000,284.000000,276.549988,279.299988,274.263794,66537
2015-06-17,280.000000,286.500000,280.000000,284.149994,279.026367,94309
2015-06-18,285.000000,286.799988,277.100006,279.500000,274.460175,279257
2015-06-19,281.000000,284.049988,272.000000,274.100006,269.157593,335400
2015-06-22,275.100006,289.000000,275.100006,287.350006,282.168640,146585
2015-06-23,289.450012,300.350006,286.399994,297.200012,291.841064,185590
2015-06-24,295.100006,300.000000,292.149994,296.750000,291.399170,109557
2015-06-25,295.000000,302.000000,293.299988,297.149994,291.791931,190563
2015-06-26,295.500000,299.950012,290.000000,292.950012,287.667694,52892
2015-06-29,288.000000,294.700012,282.100006,291.750000,286.489319,108993
2015-06-30,291.950012,295.000000,287.000000,290.549988,285.310944,121704
2015-07-01,293.950012,312.000000,290.700012,299.500000,294.099579,309995
2015-07-02,301.850006,308.799988,295.000000,296.850006,291.497345,175153
2015-07-03,297.850006,301.700012,289.299988,291.250000,285.998322,95318
2015-07-06,287.000000,300.000000,284.000000,297.149994,291.791931,64317
2015-07-07,297.000000,304.250000,295.100006,298.450012,293.068481,320558
2015-07-08,295.299988,301.500000,291.350006,293.000000,287.716797,46413
2015-07-09,300.000000,302.500000,294.000000,299.799988,294.394165,96750
2015-07-10,301.000000,301.000000,292.350006,294.549988,289.238770,30460
2015-07-13,294.549988,300.000000,291.200012,299.250000,293.854126,78305
2015-07-14,299.250000,311.700012,297.899994,303.399994,297.929230,724064
2015-07-15,306.350006,317.850006,306.250000,315.399994,309.712860,416928
2015-07-16,319.299988,321.000000,313.799988,319.549988,313.788055,160204
2015-07-17,318.100006,323.000000,311.600006,315.899994,310.203857,126066
2015-07-20,315.950012,318.000000,312.000000,314.649994,308.976379,33885
2015-07-21,314.250000,316.899994,297.549988,302.600006,297.143707,346916
2015-07-22,304.000000,313.000000,302.850006,310.450012,304.852112,30850
2015-07-23,312.600006,314.500000,307.700012,311.799988,306.177734,318738
2015-07-24,310.850006,311.500000,299.000000,305.149994,299.647675,41075
2015-07-27,305.149994,306.799988,297.549988,298.250000,292.872070,86678
2015-07-28,301.000000,313.000000,296.200012,309.899994,304.312012,119202
2015-07-29,315.700012,323.799988,305.000000,319.750000,313.984436,118249
2015-07-30,318.750000,324.500000,316.000000,318.500000,312.756958,206702
2015-07-31,317.049988,327.950012,317.049988,319.549988,313.788055,300907
2015-08-03,320.950012,321.500000,315.000000,319.000000,313.247986,41428
2015-08-04,319.899994,323.000000,316.000000,319.899994,314.131714,35242
2015-08-05,319.649994,327.850006,318.850006,324.450012,318.599701,94198
2015-08-06,325.450012,335.000000,323.299988,326.899994,321.005524,377908
2015-08-07,326.799988,336.000000,322.649994,334.700012,328.664886,69886
2015-08-10,339.600006,351.450012,338.500000,347.299988,341.037659,837144
2015-08-11,352.500000,352.549988,335.000000,336.600006,330.530609,196330
2015-08-12,334.950012,344.000000,315.000000,324.500000,318.648834,163197
2015-08-13,324.500000,328.000000,309.000000,314.100006,308.436310,39601
